Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|1423.3417.peg.741	CDS	NZ_JBBJSP010000001.1	737600	738451	852	Maltodextrin ABC transporter, permease protein MdxG	- none -	737600	738451	
fig|1423.3417.peg.742	CDS	NZ_JBBJSP010000001.1	738473	740533	2061	beta-galactosidase (EC 3.2.1.23)	- none -	738473	740533	
fig|1423.3417.peg.743	CDS	NZ_JBBJSP010000001.1	740613	741902	1290	Arabinogalactan endo-1,4-beta-galactanase (EC 3.2.1.89)	- none -	740613	741902	
fig|1423.3417.peg.744	CDS	NZ_JBBJSP010000001.1	743166	741955	1212	Serine phosphatase RsbU, regulator of sigma subunit	Sigma-B stress response cluster 1, SigmaB stress responce regulation	741955	743166	
fig|1423.3417.peg.745	CDS	NZ_JBBJSP010000001.1	744011	743202	810	Hydrolase of unknown specificity RsbQ, part of a novel [RsbQ - PAS domain] bacterial sensing module	- none -	743202	744011	
fig|1423.3417.peg.746	CDS	NZ_JBBJSP010000001.1	744149	744277	129	FIG01233597: hypothetical protein	- none -	744149	744277	
fig|1423.3417.peg.747	CDS	NZ_JBBJSP010000001.1	744300	745202	903	Efflux ABC transporter, ATP-binding protein	- none -	744300	745202	
fig|1423.3417.peg.748	CDS	NZ_JBBJSP010000001.1	745203	745940	738	Efflux ABC transporter, permease protein	- none -	745203	745940	
fig|1423.3417.peg.749	CDS	NZ_JBBJSP010000001.1	745944	747059	1116	Two-component system sensor histidine kinase	- none -	745944	747059	
fig|1423.3417.peg.750	CDS	NZ_JBBJSP010000001.1	747076	747678	603	Uncharacterized transcriptional response regulator YvfU	- none -	747076	747678	
fig|1423.3417.peg.751	CDS	NZ_JBBJSP010000001.1	747801	748130	330	Transcriptional regulator, PadR family	CBSS-1352.1.peg.856	747801	748130	
fig|1423.3417.peg.752	CDS	NZ_JBBJSP010000001.1	748127	748744	618	hypothetical protein	- none -	748127	748744	
fig|1423.3417.peg.753	CDS	NZ_JBBJSP010000001.1	748919	749635	717	Lactate utilization protein LutA	- none -	748919	749635	
fig|1423.3417.peg.754	CDS	NZ_JBBJSP010000001.1	749662	751101	1440	Lactate utilization protein LutB	- none -	749662	751101	
fig|1423.3417.peg.755	CDS	NZ_JBBJSP010000001.1	751101	751823	723	Lactate utilization protein LutC	- none -	751101	751823	
fig|1423.3417.peg.756	CDS	NZ_JBBJSP010000001.1	751931	752965	1035	Putative peptidoglycan hydrolase YvbX, NOT involved in spore germination	Spore germination	751931	752965	
fig|1423.3417.peg.757	CDS	NZ_JBBJSP010000001.1	753367	754710	1344	Uncharacterized amino acid permease YvbW	- none -	753367	754710	
fig|1423.3417.peg.758	CDS	NZ_JBBJSP010000001.1	755668	754751	918	Uncharacterized transporter YvbV, EamA family	- none -	754751	755668	
fig|1423.3417.peg.759	CDS	NZ_JBBJSP010000001.1	755768	756646	879	LysR-family transcriptional regulator Bsu YvbU	- none -	755768	756646	
fig|1423.3417.peg.760	CDS	NZ_JBBJSP010000001.1	756803	757813	1011	Luciferase-like monooxygenase YhbW	- none -	756803	757813	
fig|1423.3417.peg.761	CDS	NZ_JBBJSP010000001.1	758950	757862	1089	Arabinose metabolism transcriptional repressor AraR	- none -	757862	758950	
fig|1423.3417.peg.762	CDS	NZ_JBBJSP010000001.1	759154	760548	1395	Arabinose-proton symporter	L-Arabinose utilization	759154	760548	
fig|1423.3417.peg.763	CDS	NZ_JBBJSP010000001.1	760846	761868	1023	Central glycolytic genes regulator	- none -	760846	761868	
fig|1423.3417.peg.764	CDS	NZ_JBBJSP010000001.1	761915	762922	1008	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	Pyridoxin (Vitamin B6) Biosynthesis	761915	762922	
fig|1423.3417.peg.765	CDS	NZ_JBBJSP010000001.1	763239	764423	1185	Phosphoglycerate kinase (EC 2.7.2.3)	- none -	763239	764423	
fig|1423.3417.peg.766	CDS	NZ_JBBJSP010000001.1	764454	765215	762	Triosephosphate isomerase (EC 5.3.1.1)	- none -	764454	765215	
fig|1423.3417.peg.767	CDS	NZ_JBBJSP010000001.1	765208	766743	1536	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)	- none -	765208	766743	
fig|1423.3417.peg.768	CDS	NZ_JBBJSP010000001.1	766773	768065	1293	Enolase (EC 4.2.1.11)	- none -	766773	768065	
fig|1423.3417.peg.769	CDS	NZ_JBBJSP010000001.1	768570	768109	462	Uncharacterized N-acetyltransferase YvbK, GNAT-family	- none -	768109	768570	
fig|1423.3417.peg.770	CDS	NZ_JBBJSP010000001.1	768704	770509	1806	Uncharacterized membrane protein YvbJ	- none -	768704	770509	
fig|1423.3417.peg.771	CDS	NZ_JBBJSP010000001.1	771243	770545	699	hypothetical protein	- none -	770545	771243	
fig|1423.3417.peg.772	CDS	NZ_JBBJSP010000001.1	771989	771375	615	Uncharacterized protein YvbH	- none -	771375	771989	
fig|1423.3417.peg.773	CDS	NZ_JBBJSP010000001.1	772142	772774	633	UPF0056 membrane protein YvbG	- none -	772142	772774	
fig|1423.3417.peg.774	CDS	NZ_JBBJSP010000001.1	773349	772792	558	portion of orf between proU operon and 181 operon	- none -	772792	773349	
fig|1423.3417.peg.775	CDS	NZ_JBBJSP010000001.1	773613	774755	1143	Choline ABC transport system, ATP-binding protein OpuBA	Choline and Betaine Uptake and Betaine Biosynthesis	773613	774755	
fig|1423.3417.peg.776	CDS	NZ_JBBJSP010000001.1	774778	775431	654	Choline ABC transport system, permease protein OpuBB	Choline and Betaine Uptake and Betaine Biosynthesis	774778	775431	
fig|1423.3417.peg.777	CDS	NZ_JBBJSP010000001.1	775445	776362	918	Choline ABC transport system, choline-binding protein OpuBC	Choline and Betaine Uptake and Betaine Biosynthesis	775445	776362	
fig|1423.3417.peg.778	CDS	NZ_JBBJSP010000001.1	776380	777069	690	Choline ABC transport system, permease protein OpuBD	Choline and Betaine Uptake and Betaine Biosynthesis	776380	777069	
fig|1423.3417.peg.779	CDS	NZ_JBBJSP010000001.1	777290	777562	273	Transcriptional repressor SdpR	- none -	777290	777562	
fig|1423.3417.peg.780	CDS	NZ_JBBJSP010000001.1	777559	778182	624	Immunity protein SdpI	- none -	777559	778182	
fig|1423.3417.peg.781	CDS	NZ_JBBJSP010000001.1	778840	778229	612	Sporulation delaying protein (cannibalism toxin)	- none -	778229	778840	
fig|1423.3417.peg.782	CDS	NZ_JBBJSP010000001.1	779854	778883	972	Sporulation-delaying protein SdpB	- none -	778883	779854	
fig|1423.3417.peg.783	CDS	NZ_JBBJSP010000001.1	780327	779851	477	Sporulation-delaying protein SdpA	- none -	779851	780327	
fig|1423.3417.peg.784	CDS	NZ_JBBJSP010000001.1	781082	780549	534	portion of orf between proU operon and 181 operon	- none -	780549	781082	
fig|1423.3417.peg.785	CDS	NZ_JBBJSP010000001.1	781366	782511	1146	Choline ABC transport system, ATP-binding protein OpuBA	Choline and Betaine Uptake and Betaine Biosynthesis	781366	782511	
fig|1423.3417.peg.786	CDS	NZ_JBBJSP010000001.1	782528	783181	654	Choline ABC transport system, permease protein OpuBB	Choline and Betaine Uptake and Betaine Biosynthesis	782528	783181	
fig|1423.3417.peg.787	CDS	NZ_JBBJSP010000001.1	783193	784113	921	Choline ABC transport system, choline-binding protein OpuBC	Choline and Betaine Uptake and Betaine Biosynthesis	783193	784113	
fig|1423.3417.peg.788	CDS	NZ_JBBJSP010000001.1	784130	784810	681	Choline ABC transport system, permease protein OpuBD	Choline and Betaine Uptake and Betaine Biosynthesis	784130	784810	
fig|1423.3417.peg.789	CDS	NZ_JBBJSP010000001.1	786550	784850	1701	methyl-accepting chemotaxis protein	- none -	784850	786550	
fig|1423.3417.peg.790	CDS	NZ_JBBJSP010000001.1	787005	786679	327	Uncharacterized transcriptional regulator YvaP, HxlR family	- none -	786679	787005	
fig|1423.3417.peg.791	CDS	NZ_JBBJSP010000001.1	787516	787097	420	YVAO protein	- none -	787097	787516	
fig|1423.3417.peg.792	CDS	NZ_JBBJSP010000001.1	787962	787546	417	YVAO protein	- none -	787546	787962	
fig|1423.3417.peg.793	CDS	NZ_JBBJSP010000001.1	788096	788338	243	hypothetical protein	- none -	788096	788338	
fig|1423.3417.peg.794	CDS	NZ_JBBJSP010000001.1	789148	788378	771	alpha/beta hydrolase fold	- none -	788378	789148	
fig|1423.3417.peg.795	CDS	NZ_JBBJSP010000001.1	789298	789528	231	Protein translocase membrane subunit SecG	- none -	789298	789528	
fig|1423.3417.peg.796	CDS	NZ_JBBJSP010000001.1	789660	790400	741	Carboxylesterase (EC 3.1.1.1)	- none -	789660	790400	
fig|1423.3417.peg.797	CDS	NZ_JBBJSP010000001.1	790419	792758	2340	3'-to-5' exoribonuclease RNase R	RNA processing and degradation, bacterial	790419	792758	
fig|1423.3417.peg.798	CDS	NZ_JBBJSP010000001.1	792903	793373	471	tmRNA-binding protein SmpB	Translation termination factors bacterial	792903	793373	
fig|1423.3417.peg.799	CDS	NZ_JBBJSP010000001.1	794095	794889	795	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	794095	794889	
fig|1423.3417.peg.800	CDS	NZ_JBBJSP010000001.1	794999	795571	573	Transcriptional regulator, TetR family	- none -	794999	795571	
fig|1423.3417.peg.801	CDS	NZ_JBBJSP010000001.1	795568	795927	360	Uncharacterized membrane protein YvaE	- none -	795568	795927	
fig|1423.3417.peg.802	CDS	NZ_JBBJSP010000001.1	795924	796325	402	Uncharacterized protein YvaD	- none -	795924	796325	
fig|1423.3417.peg.803	CDS	NZ_JBBJSP010000001.1	796492	798387	1896	Uncharacterized membrane protein YvaC	- none -	796492	798387	
fig|1423.3417.peg.804	CDS	NZ_JBBJSP010000001.1	798547	799182	636	FMN-dependent NADH-azoreductase (EC 1.7.1.6)	- none -	798547	799182	
fig|1423.3417.peg.805	CDS	NZ_JBBJSP010000001.1	800295	799219	1077	scyllo-inositol 2-dehydrogenase (NADP(+)) (EC 1.1.1.371)	- none -	799219	800295	
fig|1423.3417.peg.806	CDS	NZ_JBBJSP010000001.1	800423	800728	306	Repressor CsoR of the copZA operon	Copper Transport System	800423	800728	
fig|1423.3417.peg.807	CDS	NZ_JBBJSP010000001.1	800802	801011	210	Copper(I) chaperone CopZ	Copper Transport System	800802	801011	
fig|1423.3417.peg.808	CDS	NZ_JBBJSP010000001.1	801092	803506	2415	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	Copper Transport System, Copper homeostasis	801092	803506	
fig|1423.3417.peg.809	CDS	NZ_JBBJSP010000001.1	803676	805775	2100	Cadmium, zinc and cobalt-transporting P-type ATPase (EC 3.6.3.3) (EC 3.6.3.5)	- none -	803676	805775	
fig|1423.3417.peg.810	CDS	NZ_JBBJSP010000001.1	805895	806563	669	Periplasmic thiol:disulfide interchange protein DsbA	Biogenesis of c-type cytochromes, Periplasmic disulfide interchange	805895	806563	
fig|1423.3417.peg.811	CDS	NZ_JBBJSP010000001.1	806568	806984	417	Disulfide bond formation protein BdbC, competence-related	- none -	806568	806984	
fig|1423.3417.peg.812	CDS	NZ_JBBJSP010000001.1	807171	807782	612	UPF0126 membrane protein YvgT	- none -	807171	807782	
fig|1423.3417.peg.813	CDS	NZ_JBBJSP010000001.1	808321	807887	435	hypothetical protein	- none -	807887	808321	
fig|1423.3417.peg.814	CDS	NZ_JBBJSP010000001.1	808897	811221	2325	ATP-dependent DNA helicase IV (EC 3.6.4.12)	- none -	808897	811221	
fig|1423.3417.peg.815	CDS	NZ_JBBJSP010000001.1	811392	813209	1818	Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)	- none -	811392	813209	
fig|1423.3417.peg.816	CDS	NZ_JBBJSP010000001.1	813235	814950	1716	Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	- none -	813235	814950	
fig|1423.3417.peg.817	CDS	NZ_JBBJSP010000001.1	815205	817217	2013	Na+/H+ antiporter	- none -	815205	817217	
fig|1423.3417.peg.818	CDS	NZ_JBBJSP010000001.1	817747	817262	486	FIG01232426: hypothetical protein	- none -	817262	817747	
fig|1423.3417.peg.819	CDS	NZ_JBBJSP010000001.1	817970	818800	831	Glyoxal reductase @ Methylglyoxal reductase (EC 1.1.1.283)	- none -	817970	818800	
fig|1423.3417.peg.820	CDS	NZ_JBBJSP010000001.1	819513	818830	684	Molybdenum ABC transporter permease protein ModB	- none -	818830	819513	
fig|1423.3417.peg.821	CDS	NZ_JBBJSP010000001.1	820276	819494	783	Molybdenum ABC transporter, substrate-binding protein ModA	- none -	819494	820276	
fig|1423.3417.peg.822	CDS	NZ_JBBJSP010000001.1	820384	821313	930	Uncharacterized protein YvgK	- none -	820384	821313	
fig|1423.3417.peg.823	CDS	NZ_JBBJSP010000001.1	823195	821342	1854	Lipoteichoic acid synthase LtaS Type IIIa	Polyglycerolphosphate lipoteichoic acid biosynthesis	821342	823195	
fig|1423.3417.peg.824	CDS	NZ_JBBJSP010000001.1	823777	823295	483	Membrane-bound metal-dependent hydrolase YdjM, induced during SOS response	- none -	823295	823777	
fig|1423.3417.peg.825	CDS	NZ_JBBJSP010000001.1	823944	824084	141	SspJ	- none -	823944	824084	
fig|1423.3417.peg.826	CDS	NZ_JBBJSP010000001.1	824484	825893	1410	Arginine/ornithine antiporter ArcD	Arginine Deiminase Pathway, Arginine and Ornithine Degradation, Polyamine Metabolism	824484	825893	
fig|1423.3417.peg.827	CDS	NZ_JBBJSP010000001.1	827126	826179	948	Ferrichrome-binding periplasmic protein precursor (TC 3.A.1.14.3)	- none -	826179	827126	
fig|1423.3417.peg.828	CDS	NZ_JBBJSP010000001.1	827225	828379	1155	Ferrichrome transport system permease protein FhuB	- none -	827225	828379	
fig|1423.3417.peg.829	CDS	NZ_JBBJSP010000001.1	828379	829389	1011	Ferrichrome transport system permease protein FhuG	- none -	828379	829389	
fig|1423.3417.peg.830	CDS	NZ_JBBJSP010000001.1	829405	830214	810	Ferrichrome transport ATP-binding protein FhuC	- none -	829405	830214	
fig|1423.3417.peg.831	CDS	NZ_JBBJSP010000001.1	830385	831578	1194	ABC transporter, RND-adapter-like protein	- none -	830385	831578	
fig|1423.3417.peg.832	CDS	NZ_JBBJSP010000001.1	831562	832251	690	Uncharacterized ABC transporter, ATP-binding protein YvrO	- none -	831562	832251	
fig|1423.3417.peg.833	CDS	NZ_JBBJSP010000001.1	832244	833473	1230	ABC transporter, permease protein	- none -	832244	833473	
fig|1423.3417.peg.834	CDS	NZ_JBBJSP010000001.1	833917	833507	411	hypothetical protein	- none -	833507	833917	
fig|1423.3417.peg.835	CDS	NZ_JBBJSP010000001.1	835135	833978	1158	Oxalate decarboxylase (EC 4.1.1.2)	- none -	833978	835135	
fig|1423.3417.peg.836	CDS	NZ_JBBJSP010000001.1	835241	835119	123	FIG01235096: hypothetical protein	- none -	835119	835241	
fig|1423.3417.peg.837	CDS	NZ_JBBJSP010000001.1	835408	835256	153	Uncharacterized protein Bsu3320.5	- none -	835256	835408	
fig|1423.3417.peg.838	CDS	NZ_JBBJSP010000001.1	835568	836140	573	RNA polymerase sigma factor	- none -	835568	836140	
fig|1423.3417.peg.839	CDS	NZ_JBBJSP010000001.1	836144	836383	240	Two-component response regulator	- none -	836144	836383	
fig|1423.3417.peg.840	CDS	NZ_JBBJSP010000001.1	836535	837248	714	Transcriptional regulatory protein YvrH	- none -	836535	837248	
fig|1423.3417.peg.841	CDS	NZ_JBBJSP010000001.1	837245	838987	1743	Sensor histidine kinase YvrG	- none -	837245	838987	
fig|1423.3417.peg.842	CDS	NZ_JBBJSP010000001.1	839059	839937	879	Gluconolactonase (EC 3.1.1.17)	- none -	839059	839937	
fig|1423.3417.peg.843	CDS	NZ_JBBJSP010000001.1	840766	839975	792	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	839975	840766	
fig|1423.3417.peg.844	CDS	NZ_JBBJSP010000001.1	841055	840906	150	FIG01228619: hypothetical protein	- none -	840906	841055	
fig|1423.3417.peg.845	CDS	NZ_JBBJSP010000001.1	841164	842108	945	Vitamin B12 ABC transporter, substrate-binding protein BtuF	- none -	841164	842108	
fig|1423.3417.peg.846	CDS	NZ_JBBJSP010000001.1	842071	843132	1062	Vitamin B12 ABC transporter, permease protein BtuC	- none -	842071	843132	
fig|1423.3417.peg.847	CDS	NZ_JBBJSP010000001.1	843129	844460	1332	Vitamin B12 ABC transporter, ATP-binding protein BtuD / Adenosylcobinamide amidohydrolase (EC 3.5.1.90)	- none -	843129	844460	
fig|1423.3417.peg.848	CDS	NZ_JBBJSP010000001.1	844483	845064	582	ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17)	- none -	844483	845064	
fig|1423.3417.peg.849	CDS	NZ_JBBJSP010000001.1	845068	845199	132	hypothetical protein	- none -	845068	845199	
fig|1423.3417.peg.850	CDS	NZ_JBBJSP010000001.1	845240	846508	1269	hypothetical protein	- none -	845240	846508	
fig|1423.3417.peg.851	CDS	NZ_JBBJSP010000001.1	846670	847050	381	Protein LiaI	Bacitracin Stress Response	846670	847050	
fig|1423.3417.peg.852	CDS	NZ_JBBJSP010000001.1	847077	847754	678	Protein LiaH, similar to phage shock protein A	Bacitracin Stress Response	847077	847754	
fig|1423.3417.peg.853	CDS	NZ_JBBJSP010000001.1	847855	848727	873	Conserved protein LiaG in B. subtilis in Lia cluster	Bacitracin Stress Response	847855	848727	
fig|1423.3417.peg.854	CDS	NZ_JBBJSP010000001.1	848761	849486	726	Membrane protein LiaF(VraT), specific inhibitor of LiaRS(VraRS) signaling pathway	- none -	848761	849486	
fig|1423.3417.peg.855	CDS	NZ_JBBJSP010000001.1	849483	850565	1083	Cell envelope stress response system LiaFSR, sensor histidine kinase LiaS(VraS)	- none -	849483	850565	
fig|1423.3417.peg.856	CDS	NZ_JBBJSP010000001.1	850543	851178	636	Cell envelope stress response system LiaFSR, response regulator LiaR(VraR)	- none -	850543	851178	
fig|1423.3417.peg.857	CDS	NZ_JBBJSP010000001.1	852307	851186	1122	Nutrient germinant receptor hydrophilic subunit C (GerKC/GerAC/GerBC)	- none -	851186	852307	
fig|1423.3417.peg.858	CDS	NZ_JBBJSP010000001.1	853401	852304	1098	Nutrient germinant receptor inner membrane subunit B (GerKB/GerAB/GerBB)	- none -	852304	853401	
fig|1423.3417.peg.859	CDS	NZ_JBBJSP010000001.1	854818	853370	1449	Nutrient germinant receptor inner membrane subunit A (GerKA/GerAA/GerBA)	- none -	853370	854818	
fig|1423.3417.peg.860	CDS	NZ_JBBJSP010000001.1	854936	855121	186	FIG01234467: hypothetical protein	- none -	854936	855121	
fig|1423.3417.peg.861	CDS	NZ_JBBJSP010000001.1	855188	856576	1389	Fumarate hydratase class II (EC 4.2.1.2)	TCA Cycle	855188	856576	
fig|1423.3417.peg.862	CDS	NZ_JBBJSP010000001.1	857491	856616	876	Uncharacterized transcriptional regulator YuxN, TetR family	- none -	856616	857491	
fig|1423.3417.peg.863	CDS	NZ_JBBJSP010000001.1	857659	857823	165	FIG01231913: hypothetical protein	- none -	857659	857823	
fig|1423.3417.peg.864	CDS	NZ_JBBJSP010000001.1	859205	857850	1356	Sensor histidine kinase CssS	- none -	857850	859205	
fig|1423.3417.peg.865	CDS	NZ_JBBJSP010000001.1	859879	859202	678	Transcriptional response regulator CssR	- none -	859202	859879	
fig|1423.3417.peg.866	CDS	NZ_JBBJSP010000001.1	860081	859947	135	hypothetical protein	- none -	859947	860081	
fig|1423.3417.peg.867	CDS	NZ_JBBJSP010000001.1	860157	861533	1377	Serine protease, DegP/HtrA, do-like (EC 3.4.21.-)	- none -	860157	861533	
fig|1423.3417.peg.868	CDS	NZ_JBBJSP010000001.1	862037	861576	462	DNA protection during starvation protein	- none -	861576	862037	
fig|1423.3417.peg.869	CDS	NZ_JBBJSP010000001.1	862969	862127	843	Uncharacterized oxidoreductase YusZ	- none -	862127	862969	
fig|1423.3417.peg.870	CDS	NZ_JBBJSP010000001.1	863103	864899	1797	Oligoendopeptidase F-like protein	- none -	863103	864899	
fig|1423.3417.peg.871	CDS	NZ_JBBJSP010000001.1	865009	865446	438	unknown	- none -	865009	865446	
fig|1423.3417.peg.872	CDS	NZ_JBBJSP010000001.1	865663	866490	828	Iron(III) dicitrate transport ATP-binding protein FecE (TC 3.A.1.14.1)	- none -	865663	866490	
fig|1423.3417.peg.873	CDS	NZ_JBBJSP010000001.1	866558	866803	246	Uncharacterized protein YusU	- none -	866558	866803	
fig|1423.3417.peg.874	CDS	NZ_JBBJSP010000001.1	867710	866823	888	hypothetical protein	- none -	866823	867710	
fig|1423.3417.peg.875	CDS	NZ_JBBJSP010000001.1	867844	868584	741	Short-chain dehydrogenase/reductase homolog YusRS	- none -	867844	868584	
fig|1423.3417.peg.876	CDS	NZ_JBBJSP010000001.1	868603	868986	384	Probable tautomerase YusQ	- none -	868603	868986	
fig|1423.3417.peg.877	CDS	NZ_JBBJSP010000001.1	870647	869022	1626	Uncharacterized MFS-type transporter YusP	- none -	869022	870647	
fig|1423.3417.peg.878	CDS	NZ_JBBJSP010000001.1	871113	870661	453	MdtR transcriptional regulator, MarR family	- none -	870661	871113	
fig|1423.3417.peg.879	CDS	NZ_JBBJSP010000001.1	871604	871272	333	Uncharacterized protein YusN	- none -	871272	871604	
fig|1423.3417.peg.880	CDS	NZ_JBBJSP010000001.1	871862	871617	246	Uncharacterized protein BLi03468	- none -	871617	871862	
fig|1423.3417.peg.881	CDS	NZ_JBBJSP010000001.1	871957	872865	909	Proline dehydrogenase (EC 1.5.5.2)	- none -	871957	872865	
fig|1423.3417.peg.882	CDS	NZ_JBBJSP010000001.1	873036	872890	147	hypothetical protein	- none -	872890	873036	
fig|1423.3417.peg.883	CDS	NZ_JBBJSP010000001.1	873211	875580	2370	3-hydroxyacyl-CoA dehydrogenase [fadN-fadA-fadE operon] (EC 1.1.1.35) / Enoyl-CoA hydratase [fadN-fadA-fadE operon] (EC 4.2.1.17)	- none -	873211	875580	
